id,cycle,setting1,setting2,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,label_bnc
79,120,100,0.002475,389.0025,481.575,1196.7975,1049.3475,10.965,16.2075,414.795,1791.045,6795.48,0.975,35.5425,391.53,1791.06,6108.9675,6.345675,0.0225,293.25,1791,29.235,17.478675,0
79,121,100,0.000675,389.0025,481.5,1194.3975,1056.09,10.965,16.2075,415.7025,1791.0525,6802.3425,0.975,35.4525,391.44,1791.03,6105.24,6.299775,0.0225,294.75,1791,29.1075,17.457,0
79,122,100,0.000075,389.0025,481.6725,1190.64,1059.8325,10.965,16.2075,415.38,1791.045,6793.8825,0.975,35.49,391.9425,1791.0525,6108.78,6.32955,0.0225,294,1791,29.1375,17.56005,0
79,123,100,0.00075,389.0025,481.905,1188.6525,1052.4225,10.965,16.2075,415.335,1791.03,6795.8175,0.975,35.58,391.3275,1791.0675,6108.4125,6.30855,0.0225,293.25,1791,29.16,17.552175,0
79,124,100,0.0003,389.0025,481.875,1188.45,1055.175,10.965,16.2075,415.29,1791.0225,6797.82,0.975,35.55,391.4475,1791.015,6106.0575,6.32805,0.0225,294.75,1791,29.2125,17.474475,0
79,125,100,0.0012,389.0025,481.845,1189.3125,1054.74,10.965,16.2075,415.335,1791.0375,6797.8725,0.975,35.6025,391.8225,1791.0225,6113.2875,6.321225,0.0225,294,1791,29.115,17.531325,0
79,126,100,-0.000675,389.0025,481.4775,1184.8575,1055.73,10.965,16.2075,415.8225,1791.0225,6795.5175,0.975,35.6175,391.1625,1791.0075,6108.6225,6.314175,0.0225,295.5,1791,29.2725,17.604,0
79,127,100,-0.000375,389.0025,481.5825,1193.9175,1050.4125,10.965,16.2075,415.17,1791.0225,6799.695,0.975,35.5275,391.365,1791.0225,6109.455,6.3219,0.0225,294.75,1791,29.22,17.49075,0
79,128,100,0.001125,389.0025,482.0475,1192.02,1052.6625,10.965,16.2075,415.605,1791.0675,6798.2625,0.975,35.505,391.68,1791.0525,6110.7225,6.31695,0.0225,294.75,1791,29.25,17.484375,0
79,129,100,0.000375,389.0025,481.7775,1189.4025,1052.25,10.965,16.2075,415.4025,1791,6797.685,0.975,35.5125,391.605,1791.0525,6111.165,6.299325,0.0225,294.75,1791,29.145,17.47245,0
79,130,100,0.0021,389.0025,481.8825,1186.7475,1057.665,10.965,16.2075,415.5825,1791.105,6797.4225,0.975,35.5425,391.4475,1791.0225,6110.46,6.33225,0.0225,294,1791,29.175,17.4996,0
79,131,100,0.002175,389.0025,481.5,1191.36,1053.87,10.965,16.2075,414.765,1791.0525,6801.0825,0.975,35.5425,391.7475,1791.0375,6108.795,6.31905,0.0225,293.25,1791,29.01,17.5131,0
79,132,100,-0.001275,389.0025,481.8675,1193.4225,1053.6375,10.965,16.2075,415.185,1791.0375,6802.455,0.975,35.5725,391.11,1791.0525,6106.035,6.3069,0.0225,294,1791,29.025,17.482725,0
79,133,100,0.000975,389.0025,481.845,1193.97,1056.9525,10.965,16.2075,414.5925,1791.0375,6801.7425,0.975,35.565,390.7125,1791.03,6112.5525,6.30045,0.0225,294.75,1791,29.0475,17.45745,0
79,134,100,-0.00165,389.0025,481.95,1192.5225,1050.585,10.965,16.2075,415.7625,1791.0825,6800.8875,0.975,35.565,391.3875,1791.015,6105.495,6.302625,0.0225,296.25,1791,29.1225,17.48325,0
79,135,100,-0.000825,389.0025,481.8,1189.6725,1055.16,10.965,16.2075,415.275,1791.06,6797.73,0.975,35.6925,390.8775,1791.0375,6110.4975,6.3255,0.0225,294,1791,29.25,17.54355,0
79,136,100,-0.000525,389.0025,481.47,1195.08,1058.9925,10.965,16.2075,415.2075,1791.0375,6805.6275,0.975,35.595,391.425,1791.0375,6110.115,6.332775,0.0225,294.75,1791,29.13,17.453025,0
79,137,100,0.000675,389.0025,481.8975,1200.2625,1054.98,10.965,16.2,415.1625,1791.0375,6803.0775,0.975,35.595,390.705,1791.0825,6110.055,6.341025,0.0225,294,1791,29.235,17.501925,0
79,138,100,-0.00225,389.0025,481.905,1192.83,1053.2475,10.965,16.2075,415.5675,1791.0225,6798.36,0.975,35.52,390.84,1791.0825,6111.2475,6.3327,0.0225,294.75,1791,29.2125,17.468025,0
79,139,100,-0.00225,389.0025,482.055,1194.3525,1054.17,10.965,16.2075,414.9,1791.0375,6802.7025,0.975,35.565,391.1625,1791.0525,6108.075,6.345,0.0225,294.75,1791,29.1375,17.48925,0
79,140,100,-0.003975,389.0025,481.785,1194.27,1054.4625,10.965,16.2075,415.05,1791.075,6800.865,0.975,35.6475,390.96,1791.045,6112.2075,6.316425,0.0225,294.75,1791,28.9725,17.562525,0
79,141,100,0.002625,389.0025,481.7025,1189.5,1061.325,10.965,16.2075,414.93,1791.03,6800.2425,0.975,35.7,391.0725,1791.0375,6113.1975,6.342075,0.0225,294.75,1791,29.07,17.4624,0
79,142,100,0,389.0025,482.0175,1187.13,1056.5025,10.965,16.2075,414.5625,1791.0525,6803.505,0.975,35.55,390.78,1791.045,6114.72,6.3273,0.0225,294,1791,29.1075,17.5209,0
79,143,100,0.000075,389.0025,481.7325,1190.82,1055.5725,10.965,16.2075,414.5175,1791.03,6801.5475,0.975,35.595,391.2375,1791.045,6112.68,6.312675,0.0225,294.75,1791,29.175,17.4525,0
79,144,100,-0.0012,389.0025,482.0175,1193.7075,1051.7475,10.965,16.2075,415.8225,1791.03,6801.54,0.975,35.49,391.095,1790.9925,6111.5475,6.320925,0.0225,294,1791,29.1675,17.597775,0
79,145,100,-0.001725,389.0025,482.1375,1196.8875,1061.9175,10.965,16.2075,415.2075,1791.0975,6802.9125,0.975,35.58,391.3125,1791.06,6109.3425,6.33255,0.0225,295.5,1791,29.07,17.459325,0
79,146,100,-0.00135,389.0025,481.425,1188.5175,1053.165,10.965,16.2075,415.3875,1791.06,6803.505,0.975,35.655,391.5075,1791.0375,6113.58,6.32715,0.0225,294.75,1791,29.16,17.460375,0
79,147,100,-0.00015,389.0025,481.8525,1192.23,1054.44,10.965,16.2075,414.7725,1791.09,6802.8825,0.975,35.655,391.155,1791.0675,6111,6.333525,0.0225,294,1791,29.115,17.515125,0
79,148,100,-0.002175,389.0025,482.2425,1193.0625,1054.5075,10.965,16.2075,415.5975,1791.075,6798.36,0.975,35.7675,390.795,1791.0375,6112.035,6.334125,0.0225,295.5,1791,29.04,17.402475,0
79,149,100,0.00105,389.0025,482.3625,1189.8,1059.3225,10.965,16.2075,414.63,1791.045,6799.4025,0.975,35.625,391.305,1791.06,6109.9725,6.329775,0.0225,294,1791,29.2125,17.516475,0
79,150,100,-0.001875,389.0025,481.515,1193.1825,1059.1575,10.965,16.2075,415.125,1791.0825,6801.2025,0.975,35.7,391.2225,1791.0375,6111.0825,6.299025,0.0225,294.75,1791,29.0025,17.414475,0
79,151,100,0.00105,389.0025,482.55,1188.03,1056.1875,10.965,16.2075,414.825,1791.0525,6800.085,0.975,35.505,391.2525,1791.045,6109.6875,6.33465,0.0225,295.5,1791,29.07,17.492625,0
79,152,100,0.000525,389.0025,482.2125,1195.1475,1059.5475,10.965,16.2075,414.765,1791.075,6804.2025,0.975,35.6625,390.9375,1791.06,6111.69,6.338175,0.0225,294,1791,29.0625,17.41725,0
79,153,100,-0.000675,389.0025,482.1,1188.6075,1058.0625,10.965,16.2075,414.63,1791.075,6804.375,0.975,35.5725,390.81,1791.0825,6110.655,6.3108,0.0225,294,1791,29.19,17.459175,0
79,154,100,0.0009,389.0025,481.9425,1196.7,1050.3,10.965,16.2075,415.185,1791.0975,6803.1675,0.975,35.625,391.2075,1791.06,6110.655,6.348975,0.0225,294.75,1791,29.1675,17.443725,0
79,155,100,0.001275,389.0025,482.0925,1189.71,1055.5725,10.965,16.2075,415.1325,1791.06,6802.455,0.975,35.7225,391.0125,1791.03,6113.4075,6.339075,0.0225,294,1791,28.98,17.445075,0
79,156,100,0.001275,389.0025,482.175,1190.04,1053.9525,10.965,16.2075,414.9675,1791.09,6804.3675,0.975,35.79,390.975,1791.075,6109.9125,6.3309,0.0225,295.5,1791,29.0325,17.474325,0
79,157,100,-0.00075,389.0025,482.385,1198.935,1054.8225,10.965,16.2075,415.095,1791.0675,6806.8575,0.975,35.7525,391.005,1791.075,6113.8725,6.350175,0.0225,295.5,1791,29.1225,17.31645,0
79,158,100,0.002175,389.0025,481.9725,1193.37,1052.775,10.965,16.2075,414.78,1791.0975,6802.29,0.975,35.745,391.0275,1791.03,6111.495,6.327225,0.0225,295.5,1791,29.1,17.4507,0
79,159,100,-0.000375,389.0025,482.07,1192.2075,1059.8475,10.965,16.2075,414.9825,1791.09,6800.5275,0.975,35.6925,391.245,1791.075,6114.525,6.33615,0.0225,295.5,1791,29.1825,17.486475,0
79,160,100,0,389.0025,481.59,1194.2475,1059.24,10.965,16.2075,414.735,1791.1125,6805.275,0.975,35.775,390.9525,1791.09,6117.225,6.3477,0.0225,295.5,1791,29.1075,17.5092,0
79,161,100,-0.0012,389.0025,482.0475,1194.15,1059.3675,10.965,16.2075,415.5225,1791.0375,6805.8525,0.975,35.73,390.7875,1791.0675,6114.855,6.34875,0.0225,295.5,1791,28.9275,17.322375,0
79,162,100,-0.000375,389.0025,482.19,1198.005,1057.2225,10.965,16.2075,414.5925,1791.0675,6799.5675,0.975,35.7675,391.02,1791.105,6114.5925,6.3345,0.0225,294.75,1791,28.995,17.4285,0
79,163,100,-0.00075,389.0025,482.2575,1190.595,1058.955,10.965,16.2075,415.0575,1791.1275,6810.39,0.975,35.7825,391.0425,1791.09,6114.69,6.34905,0.0225,295.5,1791,29.01,17.495625,0
79,164,100,0.003225,389.0025,482.2425,1195.1175,1065.1875,10.965,16.2075,414.375,1791.0525,6805.185,0.975,35.85,391.14,1791.0825,6115.2975,6.33555,0.0225,294.75,1791,29.085,17.409375,0
79,165,100,-0.0009,389.0025,482.22,1194.825,1056.0675,10.965,16.2075,414.4125,1791.0675,6814.1475,0.975,35.76,391.4325,1791.15,6109.8075,6.335925,0.0225,294.75,1791,29.0175,17.454975,0
79,166,100,-0.003375,389.0025,482.085,1197.5475,1060.1025,10.965,16.2075,414.6,1791.0525,6807.7725,0.975,35.865,391.155,1791.1275,6118.11,6.358275,0.0225,295.5,1791,29.0175,17.445525,0
79,167,100,-0.001275,389.0025,482.2275,1194.8775,1059.585,10.965,16.2075,414.795,1791.1425,6804.1275,0.975,35.82,390.6075,1791.12,6112.4625,6.3426,0.0225,294.75,1791,29.13,17.46675,0
79,168,100,-0.004125,389.0025,482.265,1193.3925,1064.625,10.965,16.2075,414.7275,1791.045,6807.6225,0.975,35.745,390.555,1791.09,6115.3125,6.3489,0.0225,294.75,1791,29.145,17.32935,0
79,169,100,0.0012,389.0025,481.6425,1195.695,1057.215,10.965,16.2075,414.555,1791.06,6813.6525,0.975,35.67,390.5025,1791.075,6118.335,6.3228,0.0225,294.75,1791,29.055,17.388075,1
79,170,100,0.000225,389.0025,482.3625,1192.9575,1057.89,10.965,16.2075,414.615,1791.0675,6802.89,0.975,35.8275,390.63,1791.135,6112.4775,6.3675,0.0225,295.5,1791,29.145,17.393775,1
79,171,100,-0.0012,389.0025,482.0625,1197.93,1063.1025,10.965,16.2075,414.72,1791.075,6808.1025,0.975,35.835,390.945,1791.09,6116.16,6.332175,0.0225,297,1791,28.9425,17.40195,1
79,172,100,-0.000375,389.0025,481.74,1192.86,1060.29,10.965,16.2075,414.15,1791.0825,6808.4325,0.975,35.8425,390.42,1791.0975,6115.665,6.344625,0.0225,295.5,1791,29.0925,17.389275,1
79,173,100,-0.003225,389.0025,482.04,1203.69,1061.9325,10.965,16.2075,413.775,1791.0825,6814.575,0.975,35.7225,390.5325,1791.0975,6113.3325,6.340725,0.0225,295.5,1791,28.9575,17.4042,1
79,174,100,0.0003,389.0025,482.4675,1196.925,1059.6375,10.965,16.2075,414.675,1791.0825,6807,0.975,35.8875,390.48,1791.1275,6115.5975,6.35715,0.0225,297,1791,28.92,17.4231,1
79,175,100,-0.0012,389.0025,482.205,1192.8825,1065.66,10.965,16.2075,414.6675,1791.105,6811.3125,0.975,35.9175,390.9225,1791.0975,6116.13,6.348375,0.0225,297,1791,29.0175,17.406,1
79,176,100,0.00045,389.0025,482.085,1194.93,1063.56,10.965,16.2075,414.5625,1791.045,6814.8525,0.975,35.82,390.6375,1791.12,6116.955,6.34755,0.0225,296.25,1791,28.95,17.45535,1
79,177,100,-0.000675,389.0025,482.3625,1199.175,1060.59,10.965,16.2075,414.3225,1791.105,6808.755,0.975,35.8275,390.945,1791.105,6114.51,6.37545,0.0225,296.25,1791,28.965,17.33085,1
79,178,100,0.000825,389.0025,482.4825,1196.955,1066.29,10.965,16.2075,414.345,1791.12,6818.0925,0.975,35.76,390.27,1791.0825,6118.5825,6.346275,0.0225,295.5,1791,28.965,17.34345,1
79,179,100,0.002025,389.0025,482.16,1197.2625,1060.6275,10.965,16.2075,414.2625,1791.09,6813.405,0.975,35.8425,390.51,1791.105,6119.715,6.3543,0.0225,297,1791,29.0025,17.37495,1
79,180,100,0.000525,389.0025,482.7075,1198.92,1066.695,10.965,16.2075,414.4125,1791.105,6818.3325,0.975,35.91,390.2475,1791.12,6119.7225,6.36945,0.0225,296.25,1791,28.9875,17.467275,1
79,181,100,-0.000225,389.0025,482.2725,1200.825,1063.53,10.965,16.2075,414.1875,1791.12,6811.32,0.975,35.985,390.6,1791.15,6117.78,6.378,0.0225,296.25,1791,29.175,17.514975,1
79,182,100,0.001875,389.0025,482.325,1195.0425,1063.56,10.965,16.2075,413.97,1791.0975,6811.3425,0.975,35.91,390.3675,1791.12,6122.115,6.383775,0.0225,296.25,1791,28.965,17.285775,1
79,183,100,-0.001125,389.0025,482.4975,1199.205,1058.55,10.965,16.2075,413.7975,1791.1275,6816.7725,0.975,36.0075,389.7525,1791.1425,6117.915,6.36975,0.0225,297,1791,29.1,17.31405,1
79,184,100,-0.0018,389.0025,482.415,1196.3025,1065.45,10.965,16.2075,413.9175,1791.1275,6817.5675,0.975,35.9625,390.375,1791.105,6121.1025,6.3711,0.0225,297.75,1791,29.025,17.38605,1
79,185,100,0.000075,389.0025,482.505,1202.85,1067.79,10.965,16.2075,413.895,1791.12,6819.6825,0.975,35.94,389.9925,1791.12,6122.04,6.38325,0.0225,297,1791,28.8375,17.356575,1
79,186,100,-0.00105,389.0025,482.415,1201.1625,1066.3425,10.965,16.2075,414.09,1791.1275,6814.92,0.975,36.0075,390.63,1791.12,6124.245,6.384525,0.0225,297,1791,28.905,17.274225,1
79,187,100,0.00405,389.0025,482.775,1200.495,1068.1875,10.965,16.2075,413.835,1791.1425,6815.685,0.975,36.0075,390.33,1791.1275,6118.8375,6.3666,0.0225,297,1791,28.9425,17.342925,1
79,188,100,0.0015,389.0025,482.3775,1203.9975,1071.105,10.965,16.2075,414.1725,1791.1125,6821.625,0.975,35.9775,390.48,1791.12,6124.9875,6.35775,0.0225,295.5,1791,28.9725,17.4219,1
79,189,100,-0.0009,389.0025,482.2425,1202.25,1068.5475,10.965,16.2075,413.685,1791.0825,6824.055,0.975,35.9625,390.555,1791.135,6120.9825,6.372225,0.0225,297,1791,28.8825,17.356575,1
79,190,100,-0.000075,389.0025,482.2425,1203.6075,1070.925,10.965,16.2075,413.79,1791.1275,6815.6025,0.975,35.955,390.015,1791.1125,6122.8425,6.37665,0.0225,295.5,1791,28.935,17.31135,1
79,191,100,-0.00375,389.0025,482.3625,1202.8725,1071.8625,10.965,16.2075,414.6075,1791.09,6812.1375,0.975,36.0075,389.9175,1791.12,6117.5025,6.392925,0.0225,296.25,1791,28.77,17.3895,1
79,192,100,0.00195,389.0025,482.4375,1198.7325,1063.0875,10.965,16.2075,413.55,1791.1275,6826.23,0.975,35.9775,390.135,1791.135,6128.0625,6.3897,0.0225,297,1791,28.8525,17.37225,1
79,193,100,-0.00075,389.0025,482.6625,1204.1475,1067.52,10.965,16.2075,413.94,1791.1425,6821.76,0.975,36.135,389.94,1791.1425,6125.04,6.36945,0.0225,296.25,1791,28.8975,17.331075,1
79,194,100,-0.00255,389.0025,482.49,1199.85,1071.6675,10.965,16.2075,413.6925,1791.15,6821.025,0.975,36.1125,389.835,1791.165,6125.43,6.3567,0.0225,297,1791,28.8525,17.2731,1
79,195,100,-0.00075,389.0025,482.88,1201.2525,1072.08,10.965,16.2075,413.6625,1791.12,6822.9075,0.975,36.09,390.225,1791.1275,6121.7925,6.390075,0.0225,296.25,1791,28.905,17.31135,1
79,196,100,-0.001425,389.0025,483.1725,1198.1025,1073.97,10.965,16.2075,413.505,1791.135,6820.875,0.975,36.0375,389.8725,1791.1575,6124.005,6.383625,0.0225,297.75,1791,28.7325,17.351925,1
79,197,100,0.000375,389.0025,482.865,1202.865,1067.0175,10.965,16.2075,414.0675,1791.135,6827.97,0.975,36.09,390.2625,1791.165,6126.9075,6.386025,0.0225,297.75,1791,28.875,17.3193,1
79,198,100,-0.002775,389.0025,482.9325,1204.755,1073.5875,10.965,16.2075,413.655,1791.1725,6830.115,0.975,36.15,389.9325,1791.135,6123.4425,6.383775,0.0225,297,1791,28.7625,17.298975,1
79,199,100,-0.001725,389.0025,482.6775,1198.7625,1077.6975,10.965,16.2075,413.25,1791.195,6821.9775,0.975,36.15,389.715,1791.1575,6123.975,6.395475,0.0225,297.75,1791,28.8,17.3307,1
80,1,100,-0.002775,389.0025,481.995,1191.225,1044.1875,10.965,16.2075,414.975,1791.1275,6789.405,0.975,35.58,391.32,1791.0975,6097.6725,6.328275,0.0225,294.75,1791,28.995,17.41095,0
80,2,100,0.0006,389.0025,481.9125,1192.7775,1060.3725,10.965,16.2075,415.7475,1791.06,6785.7075,0.975,35.715,391.215,1791.09,6102.195,6.34515,0.0225,294.75,1791,29.1225,17.52195,0
80,3,100,0.0003,389.0025,482.715,1190.055,1056.465,10.965,16.2075,415.455,1791.09,6791.4525,0.975,35.595,391.1325,1791.075,6098.565,6.29925,0.0225,294.75,1791,29.085,17.462475,0
80,4,100,0.000525,389.0025,482.28,1192.2,1059.1425,10.965,16.2075,414.885,1791.0975,6785.9175,0.975,35.6325,390.735,1791.0675,6100.4925,6.3231,0.0225,296.25,1791,29.2575,17.480775,0
80,5,100,-0.0024,389.0025,481.575,1190.4225,1056.0975,10.965,16.2075,414.705,1791.0975,6792.75,0.975,35.6925,390.915,1791.0675,6095.67,6.318975,0.0225,294.75,1791,29.19,17.355225,0
80,6,100,0.000825,389.0025,481.6275,1194.555,1058.1225,10.965,16.2075,414.8475,1791.0675,6788.955,0.975,35.6325,391.245,1791.0525,6100.1025,6.35025,0.0225,296.25,1791,29.1,17.54025,0
80,7,100,0.0021,389.0025,481.83,1193.0925,1056.75,10.965,16.2075,414.6825,1791.0825,6788.67,0.975,35.5575,390.96,1791.075,6100.4475,6.324975,0.0225,295.5,1791,29.175,17.4537,0
80,8,100,-0.00165,389.0025,481.68,1185.54,1056.45,10.965,16.2075,414.9525,1791.0975,6790.425,0.975,35.61,391.47,1791.0525,6097.2225,6.309675,0.0225,294.75,1791,29.1225,17.429175,0
80,9,100,0.001725,389.0025,481.7025,1185.27,1061.025,10.965,16.2075,414.9075,1791.0975,6786.8925,0.975,35.8125,391.0425,1791.0975,6097.605,6.338925,0.0225,294.75,1791,29.07,17.526375,0
80,10,100,0.001125,389.0025,482.565,1190.6925,1062.36,10.965,16.2075,415.41,1791.0675,6792.18,0.975,35.64,391.3875,1791.0975,6100.5525,6.32055,0.0225,294.75,1791,29.01,17.468025,0
80,11,100,-0.0021,389.0025,482.2425,1194.75,1057.1325,10.965,16.2075,415.4325,1791.0825,6789.6525,0.975,35.685,390.9975,1791.075,6100.6275,6.341625,0.0225,295.5,1791,29.085,17.462925,0
80,12,100,-0.00225,389.0025,482.265,1200.765,1059.0075,10.965,16.2075,414.765,1791.09,6793.74,0.975,35.6925,390.5325,1791.075,6101.8275,6.349125,0.0225,295.5,1791,28.9875,17.433975,0
80,13,100,-0.00015,389.0025,482.1825,1189.5375,1056.3975,10.965,16.2075,414.0975,1791.0975,6793.5225,0.975,35.76,391.2,1791.045,6098.91,6.319425,0.0225,294,1791,29.1375,17.4888,0
80,14,100,-0.00045,389.0025,481.935,1191.165,1062.4575,10.965,16.2075,414.795,1791.09,6795.03,0.975,35.6475,391.5375,1791.0975,6098.82,6.30675,0.0225,294,1791,29.1,17.52135,0
80,15,100,0.001725,389.0025,482.1975,1196.64,1054.215,10.965,16.2075,415.1925,1791.075,6787.905,0.975,35.7,391.1325,1791.075,6102.5175,6.335025,0.0225,294,1791,29.235,17.445075,0
80,16,100,0,389.0025,481.4475,1192.5525,1058.4075,10.965,16.2075,415.0875,1791.09,6792.7275,0.975,35.64,390.84,1791.105,6104.6325,6.33075,0.0225,295.5,1791,29.1,17.450775,0
80,17,100,-0.000225,389.0025,481.785,1191.18,1052.4525,10.965,16.2075,415.2375,1791.0525,6788.3775,0.975,35.685,391.425,1791.06,6103.275,6.343875,0.0225,294.75,1791,29.0925,17.46705,0
80,18,100,0.001875,389.0025,481.7775,1188.7425,1057.9575,10.965,16.2075,414.9675,1791.135,6792.2025,0.975,35.79,390.615,1791.06,6100.35,6.318375,0.0225,295.5,1791,29.13,17.487075,0
80,19,100,0,389.0025,481.9875,1191.255,1054.77,10.965,16.2075,415.17,1791.0675,6789.75,0.975,35.7825,391.1175,1791.06,6100.2825,6.32355,0.0225,293.25,1791,29.2575,17.425275,0
80,20,100,-0.0015,389.0025,481.935,1191.2175,1053.255,10.965,16.2075,415.2675,1791.105,6790.1925,0.975,35.625,390.8625,1791.06,6100.35,6.344775,0.0225,294.75,1791,29.0625,17.4402,0
80,21,100,0.0006,389.0025,482.1075,1194.12,1062.0375,10.965,16.2075,415.305,1791.1575,6792.1425,0.975,35.5725,390.5925,1791.0525,6103.5825,6.3162,0.0225,295.5,1791,29.07,17.501925,0
80,22,100,-0.000525,389.0025,482.235,1196.685,1058.895,10.965,16.2075,414.87,1791.0675,6779.505,0.975,35.7225,391.5975,1791.09,6099.0075,6.345075,0.0225,294.75,1791,29.2875,17.4483,0
80,23,100,0.00045,389.0025,482.0325,1184.85,1057.6275,10.965,16.2075,414.96,1791.075,6788.34,0.975,35.7,390.87,1791.0825,6099.6675,6.3108,0.0225,295.5,1791,29.1975,17.45745,0
80,24,100,0.0012,389.0025,482.22,1194.9525,1056.99,10.965,16.2075,414.8025,1791.0825,6790.515,0.975,35.76,390.84,1791.06,6099.7425,6.323025,0.0225,295.5,1791,29.205,17.517375,0
80,25,100,-0.001575,389.0025,482.355,1197.78,1056.4125,10.965,16.2075,415.2225,1791.075,6789.5775,0.975,35.625,391.32,1791.09,6098.5125,6.345075,0.0225,294.75,1791,29.1375,17.506425,0
80,26,100,-0.000225,389.0025,482.1975,1195.0875,1055.3325,10.965,16.2075,415.0875,1791.075,6789.405,0.975,35.6025,391.11,1791.1275,6102.15,6.3429,0.0225,295.5,1791,29.115,17.436525,0
80,27,100,0.003525,389.0025,482.1075,1194.975,1051.47,10.965,16.2075,414.96,1791.0825,6785.22,0.975,35.76,390.96,1791.0525,6099.2625,6.347325,0.0225,296.25,1791,29.1075,17.46285,0
80,28,100,-0.00015,389.0025,481.95,1188.1125,1055.685,10.965,16.2075,415.23,1791.06,6790.86,0.975,35.6475,391.0275,1791.06,6099.825,6.298425,0.0225,295.5,1791,29.0925,17.4582,0
80,29,100,0.00135,389.0025,482.22,1188.405,1062,10.965,16.2075,414.6525,1791.06,6788.7375,0.975,35.5125,391.1625,1791.105,6100.3275,6.3216,0.0225,294,1791,29.235,17.470125,0
80,30,100,-0.00375,389.0025,482.115,1194.5175,1056.12,10.965,16.2075,415.1775,1791.0825,6792.69,0.975,35.7825,391.02,1791.0825,6099.42,6.316275,0.0225,294,1791,29.0175,17.5455,0
80,31,100,-0.0015,389.0025,482.3325,1194.285,1052.385,10.965,16.2075,414.8775,1791.0825,6788.205,0.975,35.67,391.575,1791.1125,6100.2825,6.33465,0.0225,294.75,1791,29.1375,17.49075,0
80,32,100,0.00045,389.0025,481.995,1192.1925,1053.75,10.965,16.2075,415.365,1791.06,6791.5425,0.975,35.475,391.4325,1791.105,6100.5975,6.306075,0.0225,294,1791,29.07,17.469825,0
80,33,100,0.0012,389.0025,482.04,1193.7225,1059.66,10.965,16.2075,415.5975,1791.075,6791.8125,0.975,35.715,391.215,1791.0675,6103.0725,6.34545,0.0225,294,1791,28.965,17.396475,0
80,34,100,-0.0003,389.0025,482.07,1195.3725,1060.635,10.965,16.2075,415.0575,1791.075,6795.2175,0.975,35.715,391.1175,1791.0375,6101.01,6.33855,0.0225,294.75,1791,29.19,17.52585,0
80,35,100,0.0009,389.0025,481.92,1191.1425,1061.9325,10.965,16.2075,414.795,1791.105,6788.595,0.975,35.7225,390.7275,1791.045,6101.085,6.314025,0.0225,295.5,1791,29.13,17.39325,0
80,36,100,0.001875,389.0025,482.1,1190.685,1059.48,10.965,16.2075,414.9225,1791.1125,6789.84,0.975,35.745,391.0875,1791.09,6104.445,6.33885,0.0225,294,1791,29.1825,17.4684,0
80,37,100,-0.004125,389.0025,482.1375,1188.945,1061.6325,10.965,16.2075,414.8775,1791.075,6789.9075,0.975,35.7,391.005,1791.0975,6103.035,6.317175,0.0225,294,1791,29.0475,17.431575,0
80,38,100,-0.000825,389.0025,481.845,1187.3475,1055.13,10.965,16.2075,415.0875,1791.0975,6785.91,0.975,35.6325,391.3575,1791.015,6100.14,6.3378,0.0225,294.75,1791,29.16,17.48925,0
80,39,100,-0.0015,389.0025,482.0925,1185.915,1054.7775,10.965,16.2075,415.5675,1791.0675,6792.375,0.975,35.64,391.0725,1791.06,6098.8275,6.334875,0.0225,294.75,1791,29.115,17.47845,0
80,40,100,0.00015,389.0025,481.545,1187.67,1056.9825,10.965,16.2075,415.2075,1791.0675,6791.745,0.975,35.61,391.1625,1791.075,6098.19,6.324975,0.0225,296.25,1791,29.025,17.392875,0
80,41,100,0.003675,389.0025,481.8225,1194.405,1051.1175,10.965,16.2075,415.59,1791.09,6786.1875,0.975,35.73,390.8325,1791.075,6102.3075,6.352575,0.0225,294.75,1791,29.1375,17.4327,0
80,42,100,0.002175,389.0025,482.58,1190.7825,1056.63,10.965,16.2075,414.885,1791.075,6785.8125,0.975,35.6925,391.2075,1791.0825,6099.225,6.315825,0.0225,294.75,1791,29.13,17.432925,0
80,43,100,-0.003,389.0025,481.845,1187.115,1060.2525,10.965,16.2075,414.705,1791.09,6787.3725,0.975,35.7975,391.095,1791.03,6103.125,6.328875,0.0225,294.75,1791,29.16,17.4735,0
80,44,100,-0.0012,389.0025,482.2125,1190.9775,1056.2175,10.965,16.2075,415.0275,1791.0675,6789.9,0.975,35.6025,391.2975,1791.12,6095.8575,6.31875,0.0225,296.25,1791,28.965,17.448975,0
80,45,100,0.002175,389.0025,482.01,1193.4825,1058.8425,10.965,16.2075,414.645,1791.06,6785.3775,0.975,35.5275,391.005,1791.0525,6098.475,6.324825,0.0225,295.5,1791,29.025,17.415825,0
80,46,100,0.00225,389.0025,482.1525,1192.5375,1056.3375,10.965,16.2075,415.0425,1791.0675,6794.1075,0.975,35.6925,391.0425,1791.075,6102.6675,6.3162,0.0225,294.75,1791,28.9725,17.524875,0
80,47,100,-0.0003,389.0025,481.8975,1189.815,1056,10.965,16.2075,415.7175,1791.105,6788.025,0.975,35.6175,391.29,1791.135,6092.73,6.316425,0.0225,294.75,1791,29.115,17.492325,0
80,48,100,-0.002325,389.0025,482.0325,1187.76,1054.92,10.965,16.2075,415.425,1791.0975,6798.6,0.975,35.64,391.0425,1791.09,6098.805,6.3486,0.0225,294,1791,29.16,17.40555,0
